site;variable;value;Year;Month;Type;var
3379;tempMax.tmax_20170726;18.07;2017;7;temp;temp07
4193;tempMax.tmax_20170726;19.06;2017;7;temp;temp07
8560;tempMax.tmax_20170726;21;2017;7;temp;temp07
9150;tempMax.tmax_20170726;20.05;2017;7;temp;temp07
9646;tempMax.tmax_20170726;20.08;2017;7;temp;temp07
187;tempMax.tmax_20170727;24.01.00;2017;7;temp;temp07
617;tempMax.tmax_20170727;23.01;2017;7;temp;temp07
657;tempMax.tmax_20170727;24;2017;7;temp;temp07
853;tempMax.tmax_20170727;23.07;2017;7;temp;temp07
861;tempMax.tmax_20170727;22.05;2017;7;temp;temp07
946;tempMax.tmax_20170727;23.01;2017;7;temp;temp07
950;tempMax.tmax_20170727;24.01.00;2017;7;temp;temp07
1030;tempMax.tmax_20170727;23.02;2017;7;temp;temp07
1032;tempMax.tmax_20170727;23.02;2017;7;temp;temp07
1076;tempMax.tmax_20170727;24;2017;7;temp;temp07
1206;tempMax.tmax_20170727;22.03;2017;7;temp;temp07
1367;tempMax.tmax_20170727;22.05;2017;7;temp;temp07
2813;tempMax.tmax_20170727;23.01;2017;7;temp;temp07
3222;tempMax.tmax_20170727;23.04;2017;7;temp;temp07
3225;tempMax.tmax_20170727;23.04;2017;7;temp;temp07
3379;tempMax.tmax_20170727;22.04;2017;7;temp;temp07
4193;tempMax.tmax_20170727;23.01;2017;7;temp;temp07
8560;tempMax.tmax_20170727;22.03;2017;7;temp;temp07
9150;tempMax.tmax_20170727;21.02;2017;7;temp;temp07
9646;tempMax.tmax_20170727;22.05;2017;7;temp;temp07
187;tempMax.tmax_20170728;21.04;2017;7;temp;temp07
617;tempMax.tmax_20170728;20.07;2017;7;temp;temp07
657;tempMax.tmax_20170728;21.01;2017;7;temp;temp07
853;tempMax.tmax_20170728;20.08;2017;7;temp;temp07
861;tempMax.tmax_20170728;20.02;2017;7;temp;temp07
946;tempMax.tmax_20170728;20.05;2017;7;temp;temp07
950;tempMax.tmax_20170728;21.04;2017;7;temp;temp07
1030;tempMax.tmax_20170728;20.04;2017;7;temp;temp07
1032;tempMax.tmax_20170728;20.04;2017;7;temp;temp07
1076;tempMax.tmax_20170728;21.01;2017;7;temp;temp07
1206;tempMax.tmax_20170728;20;2017;7;temp;temp07
1367;tempMax.tmax_20170728;20.02;2017;7;temp;temp07
2813;tempMax.tmax_20170728;20.06;2017;7;temp;temp07
3222;tempMax.tmax_20170728;21.01;2017;7;temp;temp07
3225;tempMax.tmax_20170728;21.01;2017;7;temp;temp07
3379;tempMax.tmax_20170728;19.09;2017;7;temp;temp07
4193;tempMax.tmax_20170728;20.07;2017;7;temp;temp07
8560;tempMax.tmax_20170728;20;2017;7;temp;temp07
9150;tempMax.tmax_20170728;19.01;2017;7;temp;temp07
9646;tempMax.tmax_20170728;20.02;2017;7;temp;temp07
187;tempMax.tmax_20170729;23;2017;7;temp;temp07
617;tempMax.tmax_20170729;21.09;2017;7;temp;temp07
657;tempMax.tmax_20170729;22.05;2017;7;temp;temp07
853;tempMax.tmax_20170729;22.02;2017;7;temp;temp07
861;tempMax.tmax_20170729;21;2017;7;temp;temp07
946;tempMax.tmax_20170729;22.01;2017;7;temp;temp07
950;tempMax.tmax_20170729;23;2017;7;temp;temp07
1030;tempMax.tmax_20170729;21.03;2017;7;temp;temp07
1032;tempMax.tmax_20170729;21.03;2017;7;temp;temp07
1076;tempMax.tmax_20170729;22.05;2017;7;temp;temp07
1206;tempMax.tmax_20170729;21.03;2017;7;temp;temp07
1367;tempMax.tmax_20170729;21;2017;7;temp;temp07
2813;tempMax.tmax_20170729;22.08;2017;7;temp;temp07
3222;tempMax.tmax_20170729;22.01;2017;7;temp;temp07
3225;tempMax.tmax_20170729;22.01;2017;7;temp;temp07
3379;tempMax.tmax_20170729;20.08;2017;7;temp;temp07
4193;tempMax.tmax_20170729;21.09;2017;7;temp;temp07
8560;tempMax.tmax_20170729;21.03;2017;7;temp;temp07
9150;tempMax.tmax_20170729;20;2017;7;temp;temp07
9646;tempMax.tmax_20170729;21;2017;7;temp;temp07
187;tempMax.tmax_20170730;22.04;2017;7;temp;temp07
617;tempMax.tmax_20170730;22.01;2017;7;temp;temp07
657;tempMax.tmax_20170730;21.09;2017;7;temp;temp07
853;tempMax.tmax_20170730;20.08;2017;7;temp;temp07
861;tempMax.tmax_20170730;19.08;2017;7;temp;temp07
946;tempMax.tmax_20170730;20.09;2017;7;temp;temp07
950;tempMax.tmax_20170730;22.04;2017;7;temp;temp07
1030;tempMax.tmax_20170730;20.04;2017;7;temp;temp07
1032;tempMax.tmax_20170730;20.04;2017;7;temp;temp07
1076;tempMax.tmax_20170730;21.09;2017;7;temp;temp07
1206;tempMax.tmax_20170730;20.03;2017;7;temp;temp07
1367;tempMax.tmax_20170730;19.08;2017;7;temp;temp07
2813;tempMax.tmax_20170730;22.01;2017;7;temp;temp07
3222;tempMax.tmax_20170730;21.05;2017;7;temp;temp07
3225;tempMax.tmax_20170730;21.05;2017;7;temp;temp07
3379;tempMax.tmax_20170730;21.01;2017;7;temp;temp07
4193;tempMax.tmax_20170730;22.01;2017;7;temp;temp07
8560;tempMax.tmax_20170730;20.03;2017;7;temp;temp07
9150;tempMax.tmax_20170730;19.03;2017;7;temp;temp07
9646;tempMax.tmax_20170730;19.08;2017;7;temp;temp07
187;tempMax.tmax_20170731;24;2017;7;temp;temp07
617;tempMax.tmax_20170731;23.09;2017;7;temp;temp07
657;tempMax.tmax_20170731;23.03;2017;7;temp;temp07
853;tempMax.tmax_20170731;22.03;2017;7;temp;temp07
861;tempMax.tmax_20170731;21.04;2017;7;temp;temp07
946;tempMax.tmax_20170731;22.04;2017;7;temp;temp07
950;tempMax.tmax_20170731;24;2017;7;temp;temp07
1030;tempMax.tmax_20170731;21.08;2017;7;temp;temp07
1032;tempMax.tmax_20170731;21.08;2017;7;temp;temp07
1076;tempMax.tmax_20170731;23.03;2017;7;temp;temp07
1206;tempMax.tmax_20170731;21.04;2017;7;temp;temp07
1367;tempMax.tmax_20170731;21.04;2017;7;temp;temp07
2813;tempMax.tmax_20170731;23.09;2017;7;temp;temp07
3222;tempMax.tmax_20170731;22.07;2017;7;temp;temp07
3225;tempMax.tmax_20170731;22.07;2017;7;temp;temp07
3379;tempMax.tmax_20170731;22.08;2017;7;temp;temp07
4193;tempMax.tmax_20170731;23.09;2017;7;temp;temp07
8560;tempMax.tmax_20170731;21.04;2017;7;temp;temp07
9150;tempMax.tmax_20170731;20.06;2017;7;temp;temp07
9646;tempMax.tmax_20170731;21.04;2017;7;temp;temp07
187;tempMax.tmax_20170801;22.07;2017;8;temp;temp08
617;tempMax.tmax_20170801;22.09;2017;8;temp;temp08
657;tempMax.tmax_20170801;22.01;2017;8;temp;temp08
853;tempMax.tmax_20170801;20.09;2017;8;temp;temp08
861;tempMax.tmax_20170801;19.09;2017;8;temp;temp08
946;tempMax.tmax_20170801;20.09;2017;8;temp;temp08
950;tempMax.tmax_20170801;22.07;2017;8;temp;temp08
1030;tempMax.tmax_20170801;20.06;2017;8;temp;temp08
1032;tempMax.tmax_20170801;20.06;2017;8;temp;temp08
1076;tempMax.tmax_20170801;22.01;2017;8;temp;temp08
1206;tempMax.tmax_20170801;20.04;2017;8;temp;temp08
1367;tempMax.tmax_20170801;19.09;2017;8;temp;temp08
2813;tempMax.tmax_20170801;22.04;2017;8;temp;temp08
3222;tempMax.tmax_20170801;21.07;2017;8;temp;temp08
3225;tempMax.tmax_20170801;21.07;2017;8;temp;temp08
3379;tempMax.tmax_20170801;21.08;2017;8;temp;temp08
4193;tempMax.tmax_20170801;22.09;2017;8;temp;temp08
8560;tempMax.tmax_20170801;20.04;2017;8;temp;temp08
9150;tempMax.tmax_20170801;19.07;2017;8;temp;temp08
9646;tempMax.tmax_20170801;19.09;2017;8;temp;temp08
187;tempMax.tmax_20170802;25.01.00;2017;8;temp;temp08
617;tempMax.tmax_20170802;24.08.00;2017;8;temp;temp08
657;tempMax.tmax_20170802;24.06.00;2017;8;temp;temp08
853;tempMax.tmax_20170802;23.08;2017;8;temp;temp08
861;tempMax.tmax_20170802;22.05;2017;8;temp;temp08
946;tempMax.tmax_20170802;23.07;2017;8;temp;temp08
950;tempMax.tmax_20170802;25.01.00;2017;8;temp;temp08
1030;tempMax.tmax_20170802;23;2017;8;temp;temp08
1032;tempMax.tmax_20170802;23;2017;8;temp;temp08
1076;tempMax.tmax_20170802;24.06.00;2017;8;temp;temp08
1206;tempMax.tmax_20170802;22.04;2017;8;temp;temp08
1367;tempMax.tmax_20170802;22.05;2017;8;temp;temp08
2813;tempMax.tmax_20170802;25.02.00;2017;8;temp;temp08
3222;tempMax.tmax_20170802;23.06;2017;8;temp;temp08
3225;tempMax.tmax_20170802;23.06;2017;8;temp;temp08
3379;tempMax.tmax_20170802;23.08;2017;8;temp;temp08
4193;tempMax.tmax_20170802;24.08.00;2017;8;temp;temp08
8560;tempMax.tmax_20170802;22.04;2017;8;temp;temp08
9150;tempMax.tmax_20170802;21.06;2017;8;temp;temp08
9646;tempMax.tmax_20170802;22.05;2017;8;temp;temp08
187;tempMax.tmax_20170803;22.03;2017;8;temp;temp08
617;tempMax.tmax_20170803;22;2017;8;temp;temp08
657;tempMax.tmax_20170803;21.06;2017;8;temp;temp08
853;tempMax.tmax_20170803;20.06;2017;8;temp;temp08
861;tempMax.tmax_20170803;19.09;2017;8;temp;temp08
946;tempMax.tmax_20170803;21.02;2017;8;temp;temp08
950;tempMax.tmax_20170803;22.03;2017;8;temp;temp08
1030;tempMax.tmax_20170803;20.02;2017;8;temp;temp08
1032;tempMax.tmax_20170803;20.02;2017;8;temp;temp08
1076;tempMax.tmax_20170803;21.06;2017;8;temp;temp08
1206;tempMax.tmax_20170803;20.09;2017;8;temp;temp08
1367;tempMax.tmax_20170803;19.09;2017;8;temp;temp08
2813;tempMax.tmax_20170803;22.09;2017;8;temp;temp08
3222;tempMax.tmax_20170803;21;2017;8;temp;temp08
3225;tempMax.tmax_20170803;21;2017;8;temp;temp08
3379;tempMax.tmax_20170803;20.09;2017;8;temp;temp08
4193;tempMax.tmax_20170803;22;2017;8;temp;temp08
8560;tempMax.tmax_20170803;20.09;2017;8;temp;temp08
9150;tempMax.tmax_20170803;20.01;2017;8;temp;temp08
9646;tempMax.tmax_20170803;19.09;2017;8;temp;temp08
187;tempMax.tmax_20170804;20.09;2017;8;temp;temp08
617;tempMax.tmax_20170804;21;2017;8;temp;temp08
657;tempMax.tmax_20170804;20.05;2017;8;temp;temp08
853;tempMax.tmax_20170804;19.07;2017;8;temp;temp08
861;tempMax.tmax_20170804;19.03;2017;8;temp;temp08
946;tempMax.tmax_20170804;19.09;2017;8;temp;temp08
950;tempMax.tmax_20170804;20.09;2017;8;temp;temp08
1030;tempMax.tmax_20170804;19.07;2017;8;temp;temp08
1032;tempMax.tmax_20170804;19.07;2017;8;temp;temp08
1076;tempMax.tmax_20170804;20.05;2017;8;temp;temp08
1206;tempMax.tmax_20170804;19.04;2017;8;temp;temp08
1367;tempMax.tmax_20170804;19.03;2017;8;temp;temp08
2813;tempMax.tmax_20170804;20.09;2017;8;temp;temp08
3222;tempMax.tmax_20170804;20.01;2017;8;temp;temp08
3225;tempMax.tmax_20170804;20.01;2017;8;temp;temp08
3379;tempMax.tmax_20170804;20.04;2017;8;temp;temp08
4193;tempMax.tmax_20170804;21;2017;8;temp;temp08
8560;tempMax.tmax_20170804;19.04;2017;8;temp;temp08
9150;tempMax.tmax_20170804;19;2017;8;temp;temp08
9646;tempMax.tmax_20170804;19.03;2017;8;temp;temp08
187;tempMax.tmax_20170805;19.05;2017;8;temp;temp08
617;tempMax.tmax_20170805;19.09;2017;8;temp;temp08
657;tempMax.tmax_20170805;19;2017;8;temp;temp08
853;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
861;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
946;tempMax.tmax_20170805;18.09;2017;8;temp;temp08
950;tempMax.tmax_20170805;19.05;2017;8;temp;temp08
1030;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
1032;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
1076;tempMax.tmax_20170805;19;2017;8;temp;temp08
1206;tempMax.tmax_20170805;18.07;2017;8;temp;temp08
1367;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
2813;tempMax.tmax_20170805;20.03;2017;8;temp;temp08
3222;tempMax.tmax_20170805;18.05;2017;8;temp;temp08
3225;tempMax.tmax_20170805;18.05;2017;8;temp;temp08
3379;tempMax.tmax_20170805;19.02;2017;8;temp;temp08
4193;tempMax.tmax_20170805;19.09;2017;8;temp;temp08
8560;tempMax.tmax_20170805;18.07;2017;8;temp;temp08
9150;tempMax.tmax_20170805;18.08;2017;8;temp;temp08
9646;tempMax.tmax_20170805;18.03;2017;8;temp;temp08
187;tempMax.tmax_20170806;17.08;2017;8;temp;temp08
617;tempMax.tmax_20170806;18.02;2017;8;temp;temp08
657;tempMax.tmax_20170806;17.02;2017;8;temp;temp08
853;tempMax.tmax_20170806;16.06;2017;8;temp;temp08
861;tempMax.tmax_20170806;16.06;2017;8;temp;temp08
946;tempMax.tmax_20170806;17.02;2017;8;temp;temp08
950;tempMax.tmax_20170806;17.08;2017;8;temp;temp08
1030;tempMax.tmax_20170806;16.04;2017;8;temp;temp08
1032;tempMax.tmax_20170806;16.04;2017;8;temp;temp08
1076;tempMax.tmax_20170806;17.02;2017;8;temp;temp08
1206;tempMax.tmax_20170806;17;2017;8;temp;temp08
1367;tempMax.tmax_20170806;16.06;2017;8;temp;temp08
2813;tempMax.tmax_20170806;18.05;2017;8;temp;temp08
3222;tempMax.tmax_20170806;17.01;2017;8;temp;temp08
3225;tempMax.tmax_20170806;17.01;2017;8;temp;temp08
3379;tempMax.tmax_20170806;17.06;2017;8;temp;temp08
4193;tempMax.tmax_20170806;18.02;2017;8;temp;temp08
8560;tempMax.tmax_20170806;17;2017;8;temp;temp08
9150;tempMax.tmax_20170806;17.01;2017;8;temp;temp08
9646;tempMax.tmax_20170806;16.06;2017;8;temp;temp08
187;tempMax.tmax_20170807;19.09;2017;8;temp;temp08
617;tempMax.tmax_20170807;20.01;2017;8;temp;temp08
657;tempMax.tmax_20170807;19.05;2017;8;temp;temp08
853;tempMax.tmax_20170807;18.09;2017;8;temp;temp08
861;tempMax.tmax_20170807;18.08;2017;8;temp;temp08
946;tempMax.tmax_20170807;19.04;2017;8;temp;temp08
950;tempMax.tmax_20170807;19.09;2017;8;temp;temp08
1030;tempMax.tmax_20170807;18.08;2017;8;temp;temp08
1032;tempMax.tmax_20170807;18.08;2017;8;temp;temp08
1076;tempMax.tmax_20170807;19.05;2017;8;temp;temp08
1206;tempMax.tmax_20170807;19;2017;8;temp;temp08
1367;tempMax.tmax_20170807;18.08;2017;8;temp;temp08
2813;tempMax.tmax_20170807;20.06;2017;8;temp;temp08
3222;tempMax.tmax_20170807;18.09;2017;8;temp;temp08
3225;tempMax.tmax_20170807;18.09;2017;8;temp;temp08
3379;tempMax.tmax_20170807;19.06;2017;8;temp;temp08
4193;tempMax.tmax_20170807;20.01;2017;8;temp;temp08
8560;tempMax.tmax_20170807;19;2017;8;temp;temp08
9150;tempMax.tmax_20170807;18.09;2017;8;temp;temp08
9646;tempMax.tmax_20170807;18.08;2017;8;temp;temp08
187;tempMax.tmax_20170808;22;2017;8;temp;temp08
617;tempMax.tmax_20170808;22;2017;8;temp;temp08
657;tempMax.tmax_20170808;21.05;2017;8;temp;temp08
853;tempMax.tmax_20170808;20.04;2017;8;temp;temp08
861;tempMax.tmax_20170808;19.01;2017;8;temp;temp08
946;tempMax.tmax_20170808;20.01;2017;8;temp;temp08
950;tempMax.tmax_20170808;22;2017;8;temp;temp08
1030;tempMax.tmax_20170808;19.09;2017;8;temp;temp08
1032;tempMax.tmax_20170808;19.09;2017;8;temp;temp08
1076;tempMax.tmax_20170808;21.05;2017;8;temp;temp08
1206;tempMax.tmax_20170808;19.04;2017;8;temp;temp08
1367;tempMax.tmax_20170808;19.01;2017;8;temp;temp08
2813;tempMax.tmax_20170808;21.02;2017;8;temp;temp08
3222;tempMax.tmax_20170808;21.01;2017;8;temp;temp08
3225;tempMax.tmax_20170808;21.01;2017;8;temp;temp08
3379;tempMax.tmax_20170808;21.01;2017;8;temp;temp08
4193;tempMax.tmax_20170808;22;2017;8;temp;temp08
8560;tempMax.tmax_20170808;19.04;2017;8;temp;temp08
9150;tempMax.tmax_20170808;18.07;2017;8;temp;temp08
9646;tempMax.tmax_20170808;19.01;2017;8;temp;temp08
187;tempMax.tmax_20170809;22.04;2017;8;temp;temp08
617;tempMax.tmax_20170809;22;2017;8;temp;temp08
657;tempMax.tmax_20170809;22.01;2017;8;temp;temp08
853;tempMax.tmax_20170809;21.06;2017;8;temp;temp08
861;tempMax.tmax_20170809;20.06;2017;8;temp;temp08
946;tempMax.tmax_20170809;20.09;2017;8;temp;temp08
950;tempMax.tmax_20170809;22.04;2017;8;temp;temp08
1030;tempMax.tmax_20170809;21.01;2017;8;temp;temp08
1032;tempMax.tmax_20170809;21.01;2017;8;temp;temp08
1076;tempMax.tmax_20170809;22.01;2017;8;temp;temp08
1206;tempMax.tmax_20170809;20.01;2017;8;temp;temp08
1367;tempMax.tmax_20170809;20.06;2017;8;temp;temp08
2813;tempMax.tmax_20170809;21.04;2017;8;temp;temp08
3222;tempMax.tmax_20170809;21.03;2017;8;temp;temp08
3225;tempMax.tmax_20170809;21.03;2017;8;temp;temp08
3379;tempMax.tmax_20170809;20.09;2017;8;temp;temp08
4193;tempMax.tmax_20170809;22;2017;8;temp;temp08
8560;tempMax.tmax_20170809;20.01;2017;8;temp;temp08
9150;tempMax.tmax_20170809;19.04;2017;8;temp;temp08
9646;tempMax.tmax_20170809;20.06;2017;8;temp;temp08
187;tempMax.tmax_20170810;22.03;2017;8;temp;temp08
617;tempMax.tmax_20170810;22.05;2017;8;temp;temp08
657;tempMax.tmax_20170810;21.08;2017;8;temp;temp08
853;tempMax.tmax_20170810;20.09;2017;8;temp;temp08
861;tempMax.tmax_20170810;20.02;2017;8;temp;temp08
946;tempMax.tmax_20170810;21;2017;8;temp;temp08
950;tempMax.tmax_20170810;22.03;2017;8;temp;temp08
1030;tempMax.tmax_20170810;20.05;2017;8;temp;temp08
1032;tempMax.tmax_20170810;20.05;2017;8;temp;temp08
1076;tempMax.tmax_20170810;21.08;2017;8;temp;temp08
1206;tempMax.tmax_20170810;20.02;2017;8;temp;temp08
1367;tempMax.tmax_20170810;20.02;2017;8;temp;temp08
2813;tempMax.tmax_20170810;22.05;2017;8;temp;temp08
3222;tempMax.tmax_20170810;21.03;2017;8;temp;temp08
3225;tempMax.tmax_20170810;21.03;2017;8;temp;temp08
3379;tempMax.tmax_20170810;21.06;2017;8;temp;temp08
4193;tempMax.tmax_20170810;22.05;2017;8;temp;temp08
8560;tempMax.tmax_20170810;20.02;2017;8;temp;temp08
9150;tempMax.tmax_20170810;19.06;2017;8;temp;temp08
9646;tempMax.tmax_20170810;20.02;2017;8;temp;temp08
187;tempMax.tmax_20170811;23.04;2017;8;temp;temp08
617;tempMax.tmax_20170811;23.03;2017;8;temp;temp08
657;tempMax.tmax_20170811;22.07;2017;8;temp;temp08
853;tempMax.tmax_20170811;21.03;2017;8;temp;temp08
861;tempMax.tmax_20170811;20.01;2017;8;temp;temp08
946;tempMax.tmax_20170811;21.03;2017;8;temp;temp08
950;tempMax.tmax_20170811;23.04;2017;8;temp;temp08
1030;tempMax.tmax_20170811;20.08;2017;8;temp;temp08
1032;tempMax.tmax_20170811;20.08;2017;8;temp;temp08
1076;tempMax.tmax_20170811;22.07;2017;8;temp;temp08
1206;tempMax.tmax_20170811;20.05;2017;8;temp;temp08
1367;tempMax.tmax_20170811;20.01;2017;8;temp;temp08
2813;tempMax.tmax_20170811;22.08;2017;8;temp;temp08
3222;tempMax.tmax_20170811;22.02;2017;8;temp;temp08
3225;tempMax.tmax_20170811;22.02;2017;8;temp;temp08
3379;tempMax.tmax_20170811;22;2017;8;temp;temp08
4193;tempMax.tmax_20170811;23.03;2017;8;temp;temp08
8560;tempMax.tmax_20170811;20.05;2017;8;temp;temp08
9150;tempMax.tmax_20170811;19.07;2017;8;temp;temp08
9646;tempMax.tmax_20170811;20.01;2017;8;temp;temp08
187;tempMax.tmax_20170812;21.04;2017;8;temp;temp08
617;tempMax.tmax_20170812;21.05;2017;8;temp;temp08
657;tempMax.tmax_20170812;21;2017;8;temp;temp08
853;tempMax.tmax_20170812;20;2017;8;temp;temp08
861;tempMax.tmax_20170812;19;2017;8;temp;temp08
946;tempMax.tmax_20170812;19.08;2017;8;temp;temp08
950;tempMax.tmax_20170812;21.04;2017;8;temp;temp08
1030;tempMax.tmax_20170812;19.06;2017;8;temp;temp08
1032;tempMax.tmax_20170812;19.06;2017;8;temp;temp08
1076;tempMax.tmax_20170812;21;2017;8;temp;temp08
1206;tempMax.tmax_20170812;19.04;2017;8;temp;temp08
1367;tempMax.tmax_20170812;19;2017;8;temp;temp08
2813;tempMax.tmax_20170812;20.08;2017;8;temp;temp08
3222;tempMax.tmax_20170812;20.03;2017;8;temp;temp08
3225;tempMax.tmax_20170812;20.03;2017;8;temp;temp08
3379;tempMax.tmax_20170812;20.04;2017;8;temp;temp08
4193;tempMax.tmax_20170812;21.05;2017;8;temp;temp08
8560;tempMax.tmax_20170812;19.04;2017;8;temp;temp08
9150;tempMax.tmax_20170812;19;2017;8;temp;temp08
9646;tempMax.tmax_20170812;19;2017;8;temp;temp08
187;tempMax.tmax_20170813;17.09;2017;8;temp;temp08
617;tempMax.tmax_20170813;18.07;2017;8;temp;temp08
657;tempMax.tmax_20170813;17.06;2017;8;temp;temp08
853;tempMax.tmax_20170813;17;2017;8;temp;temp08
861;tempMax.tmax_20170813;17.04;2017;8;temp;temp08
946;tempMax.tmax_20170813;17.05;2017;8;temp;temp08
950;tempMax.tmax_20170813;17.09;2017;8;temp;temp08
1030;tempMax.tmax_20170813;17.02;2017;8;temp;temp08
1032;tempMax.tmax_20170813;17.02;2017;8;temp;temp08
1076;tempMax.tmax_20170813;17.06;2017;8;temp;temp08
1206;tempMax.tmax_20170813;17.06;2017;8;temp;temp08
1367;tempMax.tmax_20170813;17.04;2017;8;temp;temp08
2813;tempMax.tmax_20170813;18.06;2017;8;temp;temp08
3222;tempMax.tmax_20170813;17.02;2017;8;temp;temp08
3225;tempMax.tmax_20170813;17.02;2017;8;temp;temp08
3379;tempMax.tmax_20170813;18.03;2017;8;temp;temp08
4193;tempMax.tmax_20170813;18.07;2017;8;temp;temp08
8560;tempMax.tmax_20170813;17.06;2017;8;temp;temp08
9150;tempMax.tmax_20170813;18.01;2017;8;temp;temp08
9646;tempMax.tmax_20170813;17.04;2017;8;temp;temp08
187;tempMax.tmax_20170814;21;2017;8;temp;temp08
617;tempMax.tmax_20170814;21.05;2017;8;temp;temp08
657;tempMax.tmax_20170814;20.05;2017;8;temp;temp08
853;tempMax.tmax_20170814;19.05;2017;8;temp;temp08
861;tempMax.tmax_20170814;18.09;2017;8;temp;temp08
946;tempMax.tmax_20170814;19.08;2017;8;temp;temp08
950;tempMax.tmax_20170814;21;2017;8;temp;temp08
1030;tempMax.tmax_20170814;19.04;2017;8;temp;temp08
1032;tempMax.tmax_20170814;19.04;2017;8;temp;temp08
1076;tempMax.tmax_20170814;20.05;2017;8;temp;temp08
1206;tempMax.tmax_20170814;19.01;2017;8;temp;temp08
1367;tempMax.tmax_20170814;18.09;2017;8;temp;temp08
2813;tempMax.tmax_20170814;21.04;2017;8;temp;temp08
3222;tempMax.tmax_20170814;20;2017;8;temp;temp08
3225;tempMax.tmax_20170814;20;2017;8;temp;temp08
3379;tempMax.tmax_20170814;20.09;2017;8;temp;temp08
4193;tempMax.tmax_20170814;21.05;2017;8;temp;temp08
8560;tempMax.tmax_20170814;19.01;2017;8;temp;temp08
9150;tempMax.tmax_20170814;18.09;2017;8;temp;temp08
9646;tempMax.tmax_20170814;18.09;2017;8;temp;temp08
187;tempMax.tmax_20170815;19.07;2017;8;temp;temp08
617;tempMax.tmax_20170815;20.01;2017;8;temp;temp08
657;tempMax.tmax_20170815;19.03;2017;8;temp;temp08
853;tempMax.tmax_20170815;18.06;2017;8;temp;temp08
861;tempMax.tmax_20170815;18.03;2017;8;temp;temp08
946;tempMax.tmax_20170815;18.09;2017;8;temp;temp08
950;tempMax.tmax_20170815;19.07;2017;8;temp;temp08
1030;tempMax.tmax_20170815;18.04;2017;8;temp;temp08
1032;tempMax.tmax_20170815;18.04;2017;8;temp;temp08
1076;tempMax.tmax_20170815;19.03;2017;8;temp;temp08
1206;tempMax.tmax_20170815;18.06;2017;8;temp;temp08
1367;tempMax.tmax_20170815;18.03;2017;8;temp;temp08
2813;tempMax.tmax_20170815;20;2017;8;temp;temp08
3222;tempMax.tmax_20170815;19;2017;8;temp;temp08
3225;tempMax.tmax_20170815;19;2017;8;temp;temp08
3379;tempMax.tmax_20170815;19.04;2017;8;temp;temp08
4193;tempMax.tmax_20170815;20.01;2017;8;temp;temp08
8560;tempMax.tmax_20170815;18.06;2017;8;temp;temp08
9150;tempMax.tmax_20170815;18.06;2017;8;temp;temp08
9646;tempMax.tmax_20170815;18.03;2017;8;temp;temp08
187;tempMax.tmax_20170816;20.09;2017;8;temp;temp08
617;tempMax.tmax_20170816;21;2017;8;temp;temp08
657;tempMax.tmax_20170816;20.05;2017;8;temp;temp08
853;tempMax.tmax_20170816;19.09;2017;8;temp;temp08
861;tempMax.tmax_20170816;19.01;2017;8;temp;temp08
946;tempMax.tmax_20170816;19.08;2017;8;temp;temp08
950;tempMax.tmax_20170816;20.09;2017;8;temp;temp08
1030;tempMax.tmax_20170816;19.03;2017;8;temp;temp08
1032;tempMax.tmax_20170816;19.03;2017;8;temp;temp08
1076;tempMax.tmax_20170816;20.05;2017;8;temp;temp08
1206;tempMax.tmax_20170816;19.02;2017;8;temp;temp08
